cue,target,fsg,bsg,msg,qcon,tcon,qfr,tfr,jcn,lsa
wit,cunning,.020,0.000,0.0000,2.35,,20,5,4.775070,0.367529
wit,humor,.155,0.000,.0091,2.35,2.31,20,47,0.000000,0.487077
wit,smart,.236,0.000,.0203,2.35,3.00,20,21,16.044411,0.167001
wit,stupid,.014,0.000,.0296,2.35,3.39,20,24,16.450345,0.149633
witch,bad,.020,0.000,.0174,5.28,3.00,5,142,20.574862,0.217443
witch,black,.068,0.000,.0050,5.28,4.66,5,203,14.789180,0.146069
witch,broom,.122,.063,0.0000,5.28,6.09,5,2,19.919525,0.290485
witch,cat,.014,0.000,.0029,5.28,6.21,5,23,10.425246,0.162148
witch,doctor,.041,0.000,0.0000,5.28,5.75,5,100,8.141798,0.117277
witch,evil,.095,.020,.0119,5.28,2.28,5,72,21.131820,0.335735
witch,girlfriend,.014,0.000,0.0000,5.28,,5,1,8.304337,0.055337
witch,green,.014,0.000,0.0000,5.28,5.46,5,116,16.640596,0.143055
witch,halloween,.135,.056,.0007,5.28,4.12,5,1,25.859171,0.308688
witch,magic,.020,0.000,0.0000,5.28,2.13,5,37,15.905331,0.537572
witch,mean,.047,0.000,.0074,5.28,3.09,5,199,14.573011,0.191212
witch,nose,.014,0.000,0.0000,5.28,6.26,5,60,16.945132,0.060681
witch,sister,.014,0.000,0.0000,5.28,5.71,5,38,9.193712,0.096853
witch,wart,.014,.023,0.0000,5.28,,5,11,23.942347,0.130439
witch,woman,.014,0.000,0.0000,5.28,5.68,5,224,5.800094,0.288917
witness,accuse,.014,0.000,0.0000,5.54,,28,10,14.805383,0.249678
witness,court,.076,0.000,.0411,5.54,5.05,28,230,10.268944,0.333312
witness,crime,.131,0.000,.0051,5.54,3.81,28,34,17.070090,0.475307
witness,eye,.041,0.000,.0155,5.54,6.28,28,122,14.518635,0.214570
witness,judge,.021,0.000,.0375,5.54,6.25,28,77,10.859650,0.589503
witness,jury,.055,0.000,.0120,5.54,6.17,28,67,19.332637,0.558646
witness,murder,.041,0.000,.0035,5.54,4.68,28,75,15.231364,0.483475
witness,person,.028,0.000,0.0000,5.54,6.51,28,175,6.825566,0.133680
witness,present,.021,0.000,0.0000,5.54,3.37,28,377,9.094960,0.283555
witness,protection,.014,0.000,0.0000,5.54,3.49,28,68,13.504024,0.163432
witness,saw,.041,0.000,.0045,5.54,4.57,28,352,14.620952,0.214918
witness,scene,.014,0.000,0.0000,5.54,4.05,28,106,15.704504,0.354426
witness,see,.062,0.000,.0176,5.54,3.44,28,772,0.000000,0.189225
witness,stand,.028,0.000,0.0000,5.54,4.40,28,148,13.367733,0.174169
witness,suspect,.014,0.000,0.0000,5.54,,28,30,14.293065,0.446002
witness,testify,.041,.171,0.0000,5.54,,28,23,8.730498,0.522691
witness,trial,.048,0.000,.0105,5.54,4.92,28,134,17.828490,0.537939
wolf,animal,.155,0.000,.0184,,5.65,6,68,6.858569,0.186640
wolf,bear,.014,0.000,.0025,,5.81,6,57,6.774701,0.165926
wolf,cat,.014,0.000,.2527,,6.21,6,23,5.495532,0.024431
wolf,dog,.351,0.000,.0819,,5.75,6,75,3.546628,0.186422
wolf,fox,.034,.040,.0002,,7.00,6,13,6.206169,0.559533
wolf,gang,.047,0.000,0.0000,,5.55,6,22,19.432191,0.008980
wolf,gray,.014,0.000,0.0000,,5.06,6,12,10.045910,0.219097
wolf,hound,.014,0.000,.0077,,6.83,6,7,5.854767,0.149405
wolf,jungle,.020,0.000,.0003,,6.28,6,20,19.454117,0.155230
wolf,man,.014,0.000,.0020,,6.14,6,1207,6.314806,0.075788
wolf,mean,.020,0.000,.0004,,3.09,6,199,16.780213,0.052533
wolf,moon,.014,0.000,.0002,,5.68,6,60,18.400957,0.040586
wolf,puppy,.020,0.000,.0404,,6.34,6,2,15.152204,0.185127
wolf,teeth,.027,0.000,0.0000,,6.14,6,103,20.575708,0.067433
wolf,wild,.020,.040,.0004,,3.72,6,56,18.669953,0.354638
wolf,woods,.014,0.000,.0019,,6.87,6,25,19.982815,0.262516
woman,female,.087,.070,.0019,5.68,6.17,224,50,0.238337,0.129324
woman,girl,.087,.034,.0112,5.68,6.83,224,220,1.389327,0.223124
woman,lady,.048,.244,.0089,5.68,5.58,224,80,3.608180,0.343380
woman,love,.016,0.000,.0028,5.68,3.51,224,232,9.906581,0.172561
woman,man,.595,.660,.0178,5.68,6.14,224,1207,5.354867,0.302277
woman,mother,.024,.020,.0012,5.68,5.47,224,216,2.624031,0.151396
wonder,amaze,.185,.137,.0043,1.94,,67,3,15.527468,0.107361
wonder,awe,.034,.033,.0109,1.94,,67,5,2.749602,0.375591
wonder,bread,.109,0.000,0.0000,1.94,6.18,67,41,15.698341,0.146880
wonder,dream,.042,0.000,.0077,1.94,3.03,67,64,4.405345,0.374357
wonder,imagine,.017,0.000,0.0000,1.94,2.43,67,61,14.668133,0.404575
wonder,ponder,.025,.276,.0072,1.94,2.78,67,1,1.107799,0.159683
wonder,question,.017,0.000,.0053,1.94,3.91,67,257,0.000000,0.244656
wonder,think,.185,.011,.0192,1.94,3.38,67,433,4.014371,0.490319
wonder,thought,.017,.014,.0172,1.94,1.28,67,442,8.776241,0.552328
wonder,why,.025,0.000,.0103,1.94,2.63,67,404,13.046995,0.464827
wonder,woman,.101,0.000,0.0000,1.94,5.68,67,224,13.035940,0.178010
wonder,worry,.025,0.000,0.0000,1.94,2.80,67,55,3.583240,0.382542
wood,bark,.012,0.000,.0039,5.81,5.51,55,14,14.554134,0.476740
wood,board,.012,.120,.0004,5.81,6.87,55,239,10.366669,0.272036
wood,brick,.012,.013,.0015,5.81,5.97,55,18,13.747027,0.222086
wood,build,.012,0.000,.0002,5.81,3.93,55,86,14.362245,0.212400
wood,burn,.091,0.000,.0137,5.81,4.81,55,15,18.852274,0.304921
wood,chair,.012,.013,.0091,5.81,6.12,55,66,11.588425,0.083433
wood,chop,.030,.068,0.0000,5.81,4.08,55,3,16.274188,0.431139
wood,cut,.012,.022,.0150,5.81,4.15,55,192,10.939243,0.446912
wood,fire,.218,0.000,.0379,5.81,6.13,55,187,12.729286,0.288041
wood,fireplace,.024,.121,.0054,5.81,6.96,55,6,13.939225,0.371576
wood,forest,.030,0.000,.0052,5.81,6.37,55,66,0.000000,0.194197
wood,grain,.024,0.000,0.0000,5.81,5.63,55,27,8.694896,0.418714
wood,house,.024,0.000,.0257,5.81,6.21,55,591,11.183806,0.133373
wood,log,.030,.279,.0024,5.81,6.86,55,11,3.081427,0.426189
wood,metal,.018,.013,.0004,5.81,6.76,55,61,7.787374,0.219681
wood,natural,.012,0.000,0.0000,5.81,,55,156,14.619883,0.141051
wood,oak,.018,.026,.0059,5.81,5.51,55,15,3.192654,0.457488
wood,paper,.012,.044,.0001,5.81,5.96,55,157,5.000600,0.181686
wood,saw,.012,.193,.0001,5.81,4.57,55,352,9.952130,0.174564
wood,splinter,.018,.534,0.0000,5.81,6.02,55,4,20.045704,0.276855
wood,steal,.012,0.000,0.0000,5.81,3.59,55,5,17.894209,0.077104
wood,stove,.030,0.000,0.0000,5.81,5.75,55,15,13.096033,0.317263
wood,table,.012,0.000,.0039,5.81,6.00,55,198,10.571495,0.133550
wood,tree,.145,0.000,.0386,5.81,6.62,55,59,6.796757,0.265913
wood,work,.018,0.000,.0004,5.81,3.88,55,760,11.024872,0.155529
woods,animal,.013,0.000,.0015,6.87,5.65,25,68,14.675022,0.143464
woods,bug,.026,0.000,0.0000,6.87,6.40,25,4,21.051745,0.195650
woods,cabin,.026,.143,0.0000,6.87,6.96,25,23,20.570629,0.431878
woods,dark,.039,0.000,.0034,6.87,4.68,25,185,17.003044,0.308279
woods,deep,.026,0.000,0.0000,6.87,3.96,25,109,19.085062,0.373765
woods,fireplace,.013,0.000,0.0000,6.87,6.96,25,6,18.571827,0.174636
woods,forest,.237,.096,.0128,6.87,6.37,25,66,0.000000,0.368051
woods,green,.013,0.000,.0297,6.87,5.46,25,116,13.521371,0.170551
woods,jungle,.020,.034,0.0000,6.87,6.28,25,20,15.236238,0.242799
woods,lost,.013,0.000,0.0000,6.87,,25,173,13.131976,0.189059
woods,mountain,.026,0.000,.0009,6.87,6.25,25,33,19.166635,0.193817
woods,nature,.013,.038,.0046,6.87,,25,191,16.612124,0.133886
woods,thick,.026,0.000,.0003,6.87,3.77,25,67,19.594396,0.280086
woods,tree,.316,0.000,.1556,6.87,6.62,25,59,16.789792,0.258259
woodwind,bird,.014,0.000,0.0000,,5.77,2,31,13.228913,-0.008447
woodwind,brass,.021,0.000,.0002,,5.53,2,19,2.605931,0.239199
woodwind,chime,.014,0.000,0.0000,,,2,0,5.667585,-0.034456
woodwind,clarinet,.041,0.000,.0189,,5.66,2,1,3.659277,0.670792
woodwind,flute,.062,0.000,.0465,,5.66,2,1,3.371601,0.468380
woodwind,instrument,.432,0.000,.0233,,6.25,2,47,2.022601,0.617645
woodwind,music,.068,0.000,.0956,,5.15,2,216,10.473617,0.526461
woodwind,oboe,.014,.026,.0026,,,2,0,3.505132,0.237707
woodwind,pipe,.062,0.000,0.0000,,6.90,2,20,3.846923,0.139718
woodwind,saxophone,.014,0.000,.0089,,6.18,2,4,2.406519,0.552098
woodwind,string,.027,0.000,0.0000,,5.40,2,19,4.659963,0.561386
woodwind,wood,.014,0.000,.0009,,5.81,2,55,0.000000,0.227984
wool,blanket,.014,0.000,0.0000,6.02,6.21,10,30,9.429337,0.156216
wool,cloth,.014,0.000,.0007,6.02,5.76,10,40,5.189387,0.733103
wool,coat,.058,0.000,.0225,6.02,5.83,10,43,2.086768,0.207409
wool,cold,.022,0.000,.0987,6.02,4.67,10,171,19.448064,0.124830
wool,cotton,.065,.040,.0039,6.02,6.28,10,38,2.755800,0.605634
wool,itch,.029,0.000,.0208,6.02,4.84,10,5,22.889581,0.061537
wool,jacket,.029,0.000,.0162,6.02,6.31,10,33,12.099799,0.241285
wool,lamb,.058,.095,.0352,6.02,6.24,10,7,19.004181,0.378349
wool,scratch,.058,0.000,.0246,6.02,5.31,10,9,19.061416,0.069899
wool,sheep,.217,.291,.0193,6.02,6.18,10,23,19.549196,0.666796
wool,silk,.014,.024,.0004,6.02,5.26,10,12,1.538885,0.603538
wool,skirt,.014,0.000,0.0000,6.02,6.28,10,21,18.281536,0.229390
wool,sweater,.145,.054,.0074,6.02,6.78,10,14,18.483947,0.471352
wool,winter,.029,0.000,.0118,6.02,5.83,10,83,21.863180,0.113595
word,alphabet,.015,0.000,.0023,5.13,,274,2,9.289450,0.307941
word,definition,.022,.171,.0132,5.13,3.58,274,44,8.853632,0.450398
word,dictionary,.059,0.000,.0042,5.13,6.29,274,57,17.195722,0.744261
word,english,.022,0.000,.0126,5.13,,274,195,9.856975,0.173665
word,language,.022,0.000,.0060,5.13,4.00,274,109,0.986150,0.223177
word,letter,.067,0.000,.0015,5.13,5.16,274,145,5.825639,0.197335
word,meaning,.037,.088,.0050,5.13,2.05,274,127,7.642572,0.742253
word,noun,.030,.016,.0020,5.13,3.93,274,1,5.833965,0.276733
word,phrase,.074,.238,.0030,5.13,,274,34,0.000000,0.540580
word,problem,.015,0.000,0.0000,5.13,3.64,274,313,8.328267,0.074409
word,sentence,.141,0.000,.0212,5.13,4.76,274,34,10.671675,0.332945
word,sound,.015,0.000,0.0000,5.13,5.28,274,204,3.689465,0.134366
word,speak,.030,0.000,.0032,5.13,4.15,274,110,6.677796,0.209757
word,thing,.015,0.000,.0005,5.13,3.46,274,333,6.560216,0.178185
word,up,.044,0.000,.0003,5.13,3.80,274,1895,14.530026,0.183324
word,vocabulary,.015,0.000,.0012,5.13,,274,13,13.950504,0.434564
word,write,.015,.017,.0118,5.13,4.42,274,106,8.105107,0.197250
words,book,.068,0.000,.0130,,6.09,274,193,7.060900,0.135484
words,dictionary,.055,.520,.0031,,6.29,274,57,18.996960,0.708086
words,language,.021,.034,.0020,,4.00,274,109,0.000000,0.443069
words,letters,.110,0.000,.0078,,5.52,274,115,18.407392,0.288712
words,meaning,.027,0.000,0.0000,,2.05,274,127,10.675321,0.729273
words,numbers,.027,.014,.0072,,,274,125,9.290140,0.156473
words,read,.014,0.000,.0318,,4.16,274,173,17.938185,0.324772
words,say,.014,0.000,.0008,,,274,504,16.753506,0.282795
words,speech,.021,.026,.0056,,4.87,274,61,0.000000,0.322017
words,talk,.048,.016,.0277,,4.18,274,154,4.515203,0.234648
words,vocabulary,.034,.507,.0011,,,274,13,20.406914,0.737342
work,boring,.034,0.000,.0003,3.88,2.65,760,5,10.125352,0.322292
work,earn,.014,.200,0.0000,3.88,3.45,760,16,12.228078,0.362402
work,effort,.014,.021,0.0000,3.88,2.22,760,145,2.354764,0.351351
work,fun,.014,.016,.0197,3.88,2.45,760,44,8.984645,0.175679
work,horse,.014,0.000,.0016,3.88,6.03,760,117,10.818764,0.058727
work,job,.095,.567,.0011,3.88,4.11,760,238,1.560803,0.441405
work,labor,.020,.690,0.0000,3.88,4.49,760,149,1.353116,0.187221
work,money,.088,.026,.0229,3.88,5.77,760,265,13.263479,0.201562
work,office,.020,.132,0.0000,3.88,5.65,760,255,1.967683,0.194253
work,place,.034,0.000,.0004,3.88,3.98,760,571,2.364580,0.214611
work,play,.122,.067,.0015,3.88,4.22,760,200,0.000000,0.190650
work,relax,.020,0.000,.0061,3.88,3.71,760,19,8.529512,0.143403
work,rest,.020,.021,.0059,3.88,3.48,760,163,6.604496,0.321903
work,school,.020,.128,.0049,3.88,5.25,760,492,2.034410,0.215292
work,sleep,.020,0.000,.0173,3.88,4.74,760,65,12.185611,0.103026
work,sweat,.014,.108,.0003,3.88,4.53,760,23,2.354764,0.100734
worker,bee,.034,0.000,0.0000,5.40,5.93,30,11,4.505803,0.162801
worker,boss,.021,.026,.0243,5.40,6.35,30,20,9.383504,0.407058
worker,construction,.021,.067,.0006,5.40,4.75,30,95,6.441390,0.164192
worker,employee,.124,.174,.0063,5.40,5.78,30,24,2.348190,0.421356
worker,employer,.014,.049,.0269,5.40,6.04,30,15,8.928811,0.581796
worker,factory,.028,.152,0.0000,5.40,6.87,30,32,12.280939,0.541981
worker,field,.014,0.000,0.0000,5.40,6.67,30,274,10.786672,0.076484
worker,hat,.021,0.000,0.0000,5.40,5.97,30,56,11.952858,0.019784
worker,job,.055,0.000,.0143,5.40,4.11,30,238,8.703750,0.473319
worker,labor,.041,0.000,.0015,5.40,4.49,30,149,11.340311,0.562034
worker,man,.034,0.000,.0061,5.40,6.14,30,1207,1.169362,0.068739
worker,money,.028,0.000,.0182,5.40,5.77,30,265,13.295397,0.182700
worker,pay,.014,0.000,.0009,5.40,4.65,30,172,12.844885,0.255469
worker,person,.028,0.000,.0009,5.40,6.51,30,175,2.356251,0.169596
worker,slave,.062,.069,.0042,5.40,6.38,30,30,5.564830,0.056769
worker,sweat,.014,0.000,0.0000,5.40,4.53,30,23,12.342022,0.040789
worker,uniform,.021,0.000,0.0000,5.40,6.64,30,51,12.703575,0.043174
worker,union,.014,.054,.0020,5.40,3.28,30,182,11.853116,0.162213
workout,aerobics,.089,.067,.0100,,,2,1,7.169332,0.520845
workout,exercise,.267,.020,.0475,,4.62,2,58,0.000000,0.832429
workout,fit,.014,0.000,.0110,,3.45,2,75,11.380578,0.386827
workout,gym,.048,.171,.0077,,5.93,2,2,21.146567,0.307970
workout,muscle,.027,0.000,.0065,,6.00,2,42,17.673777,0.322345
workout,pump,.014,0.000,0.0000,,,2,11,17.419478,0.081581
workout,shape,.034,0.000,.0082,,4.22,2,85,13.320900,0.067281
workout,sweat,.164,0.000,.0461,,4.53,2,23,0.754722,0.089705
workout,weight,.014,0.000,.0078,,4.35,2,91,15.981078,0.179120
world,atlas,.020,.169,.0054,5.29,5.74,787,12,11.070642,0.218997
world,country,.020,0.000,.0009,5.29,4.54,787,324,6.780488,0.321182
world,earth,.232,.061,.0184,5.29,5.77,787,150,0.000000,0.181394
world,globe,.182,.679,.0078,5.29,5.57,787,13,0.000000,0.224290
world,map,.030,.063,.0129,5.29,5.53,787,13,15.556212,0.152429
world,people,.030,.014,0.0000,5.29,5.51,787,847,3.485887,0.402346
world,round,.091,0.000,.0360,5.29,4.34,787,81,11.382910,0.177872
world,sphere,.020,.119,.0024,5.29,4.72,787,22,8.186455,0.167752
world,universe,.152,.385,.0024,5.29,3.63,787,71,0.000000,0.139263
world,war,.020,0.000,0.0000,5.29,4.73,787,464,9.533343,0.405866
worm,apple,.024,.034,0.0000,6.16,7.00,4,9,18.353002,0.110195
worm,bait,.012,.099,.0024,6.16,,4,2,14.923146,0.398489
worm,bird,.030,0.000,0.0000,6.16,5.77,4,31,7.866150,0.058439
worm,bug,.018,0.000,.0089,6.16,6.40,4,4,7.630268,0.191961
worm,caterpillar,.012,.074,0.0000,6.16,6.96,4,1,12.091898,0.179482
worm,crawl,.036,0.000,.0008,6.16,3.93,4,11,20.740864,0.302463
worm,dirt,.036,0.000,.0118,6.16,5.51,4,43,17.679089,0.118398
worm,earth,.115,0.000,.0055,6.16,5.77,4,150,14.422522,0.059968
worm,fish,.091,0.000,.0216,6.16,5.84,4,35,8.218345,0.250553
worm,fishing,.103,.015,0.0000,6.16,5.05,4,32,21.046428,0.198656
worm,gross,.012,0.000,.0077,6.16,2.73,4,30,20.523345,0.017395
worm,ground,.036,0.000,.0232,6.16,5.44,4,186,14.422522,0.144527
worm,hole,.012,0.000,0.0000,6.16,4.81,4,58,16.073036,0.199548
worm,insect,.012,0.000,.0043,6.16,5.78,4,14,0.000000,0.201036
worm,long,.018,0.000,.0019,6.16,3.68,4,755,17.903180,0.093534
worm,slime,.018,0.000,0.0000,6.16,5.32,4,0,21.859835,0.125994
worm,snail,.012,0.000,.0005,6.16,5.75,4,1,8.854024,0.175191
worm,snake,.079,.030,.0014,6.16,6.48,4,44,9.818360,0.218308
worm,wiggle,.042,.163,0.0000,6.16,3.83,4,1,11.813628,0.099061
worm,wood,.012,0.000,0.0000,6.16,5.81,4,55,13.891011,0.056017
worry,care,.014,0.000,.0062,2.80,3.33,55,162,0.000000,0.212092
worry,concern,.028,.352,.0010,2.80,,55,98,0.000000,0.176299
worry,cry,.035,0.000,.0024,2.80,4.32,55,48,15.507001,0.305940
worry,frown,.028,0.000,0.0000,2.80,4.50,55,1,16.994375,0.328926
worry,panic,.014,.041,0.0000,2.80,2.18,55,22,7.329766,0.213062
worry,school,.014,0.000,.0046,2.80,5.25,55,492,10.738947,0.219395
worry,stress,.092,.029,.0033,2.80,3.26,55,107,15.819781,0.177778
worry,think,.035,0.000,0.0000,2.80,3.38,55,433,3.656147,0.489972
worry,ulcer,.021,.034,0.0000,2.80,,55,5,20.208144,0.123231
worry,wander,.035,0.000,0.0000,2.80,3.12,55,8,16.159266,0.171179
worry,wart,.056,0.000,0.0000,2.80,,55,11,19.817285,0.190604
worry,waste,.014,0.000,0.0000,2.80,3.76,55,35,16.052653,0.116087
worry,wrinkle,.014,0.000,.0005,2.80,6.25,55,2,16.746492,0.127146
worse,bad,.264,0.000,.0351,2.75,3.00,50,142,2.318943,0.541060
worse,best,.056,0.000,.0833,2.75,2.67,50,351,19.423510,0.230811
worse,better,.403,.435,.0044,2.75,1.94,50,414,11.255557,0.485244
worse,good,.021,0.000,.2707,2.75,2.53,50,807,9.385882,0.304258
worse,worst,.035,0.000,.0300,2.75,2.23,50,34,13.772966,0.564263
worship,adore,.021,0.000,.0005,,,36,2,0.089948,0.065494
worship,belief,.028,0.000,.0047,,1.55,36,64,10.735834,0.440137
worship,church,.062,0.000,.0384,,5.82,36,348,11.426351,0.657761
worship,devil,.021,0.000,.0048,,2.13,36,25,16.167887,0.165587
worship,faith,.014,0.000,.0132,,2.71,36,111,13.920597,0.593035
worship,follow,.034,0.000,0.0000,,3.11,36,97,9.736909,0.144675
worship,god,.241,0.000,.0858,,3.61,36,318,12.073212,0.596664
worship,idol,.041,.041,0.0000,,,36,7,16.975911,0.142031
worship,love,.048,0.000,.0287,,3.51,36,232,2.316976,0.093915
worship,praise,.090,.055,0.0000,,3.50,36,17,2.135753,0.086112
worship,pray,.076,.011,.0015,,3.63,36,12,18.535338,0.545235
worship,religion,.124,0.000,.0281,,3.71,36,119,13.920597,0.690183
worship,service,.014,0.000,.0010,,2.85,36,315,10.576079,0.049296
worst,bad,.180,0.000,.0293,2.23,3.00,34,142,11.454098,0.414648
worst,best,.504,.536,.0059,2.23,2.67,34,351,4.149171,0.318194
worst,better,.036,0.000,.0252,2.23,1.94,34,414,3.739926,0.303908
worst,fail,.014,0.000,0.0000,2.23,3.23,34,37,16.912175,0.206868
worst,first,.014,0.000,.0151,2.23,3.07,34,1360,10.617627,0.376566
worst,last,.014,0.000,.0065,2.23,2.79,34,676,5.660271,0.419967
worth,amount,.041,0.000,.0054,2.63,3.62,94,172,6.067114,0.194908
worth,cost,.041,0.000,.0162,2.63,3.33,94,229,1.717599,0.311333
worth,esteem,.014,0.000,.0029,2.63,2.60,94,5,15.139816,0.208073
worth,expense,.014,0.000,.0065,2.63,2.77,94,50,16.579349,0.114935
worth,gold,.014,0.000,0.0000,2.63,5.68,94,52,10.964431,0.378432
worth,money,.247,0.000,.0993,2.63,5.77,94,265,12.077003,0.503307
worth,net,.014,.027,0.0000,2.63,5.46,94,34,14.133277,0.053445
worth,nothing,.034,0.000,.0005,2.63,1.88,94,412,12.246498,0.262412
worth,price,.034,0.000,.0210,2.63,3.76,94,108,1.717599,0.271554
worth,self,.103,0.000,.0082,2.63,4.33,94,40,13.740227,0.213302
worth,value,.171,.144,.0014,2.63,2.15,94,200,0.122998,0.450820
wound,blood,.056,.011,.0306,5.20,6.55,28,121,12.514392,0.277769
wound,cut,.181,.011,.0271,5.20,4.15,28,192,0.301637,0.271304
wound,gun,.014,0.000,0.0000,5.20,6.08,28,118,13.569626,0.229369
wound,heal,.035,.106,.0008,5.20,4.08,28,2,11.829280,0.382610
wound,hurt,.215,0.000,.1434,5.20,3.66,28,37,0.000000,0.345673
wound,injury,.132,.028,.0097,5.20,5.51,28,27,0.000000,0.262364
wound,pain,.118,0.000,.1608,5.20,4.22,28,88,2.018811,0.403902
wound,scar,.014,.047,0.0000,5.20,5.48,28,10,10.494941,0.337944
wound,sore,.028,0.000,.0049,5.20,4.77,28,10,7.166507,0.212244
wrap,bandage,.011,.019,0.0000,4.53,6.35,5,4,8.998146,0.260562
wrap,cover,.133,0.000,.0002,4.53,,5,88,0.652423,0.386728
wrap,envelope,.011,0.000,.0034,4.53,5.75,5,21,2.092939,0.137365
wrap,foil,.017,.150,0.0000,4.53,5.05,5,20,8.760096,0.316022
wrap,fold,.011,0.000,.0001,4.53,,5,7,16.035406,0.271607
wrap,gift,.111,.026,.0430,4.53,5.28,5,33,14.173541,0.105858
wrap,package,.056,.042,0.0000,4.53,5.90,5,20,14.067270,0.282449
wrap,paper,.078,.011,.0038,4.53,5.96,5,157,6.410215,0.290155
wrap,present,.122,0.000,.0755,4.53,3.37,5,377,14.173541,0.095780
wrap,roll,.011,0.000,0.0000,4.53,4.30,5,35,0.000000,0.312970
wrap,seal,.028,0.000,.0020,4.53,5.44,5,17,8.242800,0.183162
wrap,tie,.017,0.000,0.0000,4.53,5.55,5,23,9.372950,0.240352
wrap,up,.050,0.000,.0073,4.53,3.80,5,1895,15.699080,0.296077
wreck,accident,.257,.054,.0195,4.88,4.26,8,33,1.471538,0.107759
wreck,auto,.014,0.000,.0478,4.88,6.87,8,22,7.872032,0.087549
wreck,car,.324,0.000,.1453,4.88,6.35,8,274,7.872032,0.153235
wreck,crash,.135,.042,.0348,4.88,4.28,8,20,0.000000,0.280757
wreck,damage,.020,.014,.0006,4.88,4.85,8,33,11.169316,0.087632
wreck,death,.014,0.000,0.0000,4.88,3.86,8,277,10.320770,0.113900
wreck,ruin,.027,.090,.0011,4.88,3.08,8,14,4.714713,0.191756
wreck,ship,.054,0.000,0.0000,4.88,6.25,8,83,3.950118,0.553419
wreck,smash,.020,.014,0.0000,4.88,3.88,8,4,4.622717,0.195202
wrench,car,.016,0.000,.0125,5.94,6.35,2,274,12.885768,0.104206
wrench,crescent,.016,.040,0.0000,5.94,4.63,2,2,23.933751,0.068286
wrench,fix,.031,0.000,.0213,5.94,3.10,2,14,10.076379,0.087213
wrench,hammer,.094,0.000,.1615,5.94,5.77,2,9,8.632820,0.450278
wrench,mechanic,.024,.014,.0006,5.94,6.33,2,5,20.884239,0.352822
wrench,monkey,.031,0.000,0.0000,5.94,5.46,2,9,19.610535,0.030499
wrench,nut,.016,0.000,0.0000,5.94,,2,15,18.258837,0.790848
wrench,pipe,.016,.020,0.0000,5.94,6.90,2,20,13.722127,0.371027
wrench,pliers,.039,.068,0.0000,5.94,,2,1,9.987416,0.552096
wrench,plumber,.024,.027,0.0000,5.94,,2,4,22.400430,0.331971
wrench,pull,.039,0.000,.0008,5.94,3.40,2,51,0.000000,0.160943
wrench,screw,.024,0.000,.0152,5.94,6.42,2,21,13.495277,0.778865
wrench,screwdriver,.087,.049,.0202,5.94,5.54,2,0,10.680566,0.627751
wrench,socket,.031,.122,0.0000,5.94,5.90,2,3,18.232870,0.502897
wrench,tool,.378,.052,.0372,5.94,5.33,2,40,5.380973,0.501704
wrench,turn,.024,0.000,.0021,5.94,3.40,2,233,0.000000,0.223137
wrench,work,.024,0.000,.0266,5.94,3.88,2,760,9.272653,0.177751
wrestling,boxing,.014,0.000,0.0000,,,1,0,3.381234,0.502569
wrestling,fake,.095,0.000,0.0000,,2.88,1,10,23.046785,0.083853
wrestling,game,.014,0.000,.0047,,4.72,1,123,10.399551,0.282199
wrestling,hold,.020,0.000,.0004,,4.08,1,169,14.605790,0.246963
wrestling,mat,.020,.041,0.0000,,5.02,1,5,23.349211,0.319463
wrestling,match,.082,0.000,.0013,,5.31,1,41,19.441636,0.246891
wrestling,men,.034,0.000,0.0000,,6.09,1,763,19.615536,0.159352
wrestling,mud,.020,0.000,0.0000,,6.02,1,32,18.236195,0.078783
wrestling,pin,.014,0.000,0.0000,,5.81,1,16,21.909165,0.102199
wrestling,ring,.034,0.000,.0003,,5.88,1,47,21.604805,0.114665
wrestling,roman,.020,0.000,0.0000,,,1,58,23.186793,0.009909
wrestling,sport,.075,0.000,.0048,,4.18,1,17,5.167638,0.464063
wrestling,stupid,.041,0.000,0.0000,,3.39,1,24,23.656321,0.143576
wrestling,sweat,.034,0.000,0.0000,,4.53,1,23,4.979633,0.126760
wrestling,team,.027,0.000,0.0000,,4.81,1,83,19.780437,0.356150
wrestling,violence,.014,0.000,.0005,,3.15,1,46,16.080531,0.005794
wrinkle,age,.091,0.000,.0075,6.25,4.14,2,227,11.114940,0.160180
wrinkle,bend,.010,0.000,.0028,6.25,3.58,2,24,7.649295,0.038642
wrinkle,crease,.051,.144,.0025,6.25,,2,1,0.000000,0.087626
wrinkle,face,.107,0.000,.0007,6.25,5.68,2,371,9.949952,0.292463
wrinkle,fold,.020,0.000,.0162,6.25,,2,7,0.938269,0.178421
wrinkle,iron,.061,.035,.0049,6.25,5.47,2,43,15.219079,0.004803
wrinkle,line,.071,0.000,.0037,6.25,4.65,2,298,0.000000,0.125202
wrinkle,old,.279,.034,.0356,6.25,3.41,2,660,13.982689,0.219401
wrinkle,skin,.056,.013,.0012,6.25,6.96,2,47,15.385799,0.265572
